State, County,City,Wikipedia_URL
Arizona,Maricopa County,Maricopa  County,http://www.maricopa.gov
Arizona,Cochise County,Benson,http://www.cityofbenson.com
Arizona,Cochise County,Cochise  County,https://www.cochise.az.gov
Arizona,Cochise County,Bisbee,http://www.cityofbisbee.com
Arizona,Maricopa County,Buckeye,http://www.buckeyeaz.gov
Arizona,Mohave County,Bullhead City,http://www.bullheadcity.com
Arizona,Mohave County,Mohave  County,https://www.mohave.gov
Arizona,Yavapai County,Camp Verde,http://www.campverde.az.gov/
Arizona,Yavapai County,Yavapai  County,https://yavapaiaz.gov/
Arizona,Maricopa County,Carefree,https://www.carefree.org/
Arizona,Pinal County,Casa Grande,http://www.casagrandeaz.gov
Arizona,Maricopa County,Cave Creek,https://www.cavecreekaz.gov
Arizona,Maricopa County,Chandler,http://www.chandleraz.gov
Arizona,Yavapai County,Chino Valley,http://www.chinoaz.net/
Arizona,Yavapai County,Clarkdale,http://www.clarkdale.az.gov/
Arizona,Greenlee County,Clifton,http://cliftonaz.com
Arizona,Greenlee County,Greenlee  County,http://www.co.greenlee.az.us
Arizona,Mohave County,Colorado City,http://www.tocc.us
Arizona,Pinal County,Coolidge,https://www.coolidgeaz.com/
Arizona,Pinal County,Cottonwood,https://cottonwoodaz.gov/
Arizona,Pinal County,Yavapai  County,https://yavapaiaz.gov/
Arizona,Yavapai County,Dewey-Humboldt,https://www.dhaz.gov/
Arizona,Cochise County,Douglas,http://www.douglasaz.gov/
Arizona,Greenlee County,Duncan,http://duncanaz.us
Arizona,Apache County,Eagar,http://www.eagaraz.gov
Arizona,Apache County,Apache  County,https://www.apachecountyaz.gov
Arizona,Maricopa County,El Mirage,http://www.cityofelmirage.org
Arizona,Pinal County,Eloy,https://www.eloyaz.gov
Arizona,Coconino County,Flagstaff,http://flagstaff.az.gov/
Arizona,Coconino County,Coconino  County,http://coconino.az.gov
Arizona,Pinal County,Florence,http://www.florenceaz.gov/
Arizona,Pinal County,Fountain Hills,http://www.fountainhillsaz.gov
Arizona,Coconino County,Fredonia,http://www.fredoniaaz.net
Arizona,Maricopa County,Gila Bend,http://www.gilabendaz.org
Arizona,Maricopa County,Gilbert,http://www.gilbertaz.gov
Arizona,Maricopa County,Glendale,http://www.glendaleaz.com
Arizona,Gila County,Globe,http://www.globeaz.gov
Arizona,Gila County,Gila  County,http://www.gilacountyaz.gov/
Arizona,Maricopa County,Goodyear,http://www.goodyearaz.gov
Arizona,Maricopa County,Guadalupe,http://www.guadalupeaz.org
Arizona,Gila County,Hayden,http://www.townofhaydenaz.gov/
Arizona,Gila County,Pinal  County,http://www.pinalcountyaz.gov
Arizona,Navajo County,Holbrook,http://www.ci.holbrook.az.us
Arizona,Navajo County,Navajo  County,https://www.navajocountyaz.gov/
Arizona,Navajo County,Huachuca City,http://www.huachucacityaz.gov
Arizona,Navajo County,Cochise  County,https://www.cochise.az.gov
Arizona,Yavapai County,Jerome,http://www.jerome.az.gov/
Arizona,Pinal County,Kearny,http://www.townofkearny.com/
Arizona,Mohave County,Kingman,http://www.cityofkingman.gov
Arizona,Mohave County,Lake Havasu City,http://www.lhcaz.gov
Arizona,Maricopa County,Litchfield Park,http://www.litchfield-park.org
Arizona,Pinal County,Mammoth,http://www.townofmammoth.com
Arizona,Pima County,Marana,http://www.marana.com/
Arizona,Pima County,Pima  County,http://www.pima.gov
Arizona,Pima County,Pinal  County,http://www.pinalcountyaz.gov
Arizona,Pinal County,Maricopa,https://www.maricopa-az.gov/home
Arizona,Pinal County,Mesa,http://www.mesaaz.gov
Arizona,Gila County,Miami,http://miamiaz.gov
Arizona,SantaCruz County,Nogales,http://www.nogalesaz.gov
Arizona,SantaCruz County,Santa Cruz  County,http://www.co.santa-cruz.az.us
Arizona,Pima County,Oro Valley,https://www.orovalleyaz.gov/
Arizona,Coconino County,Page,http://www.cityofpage.org/
Arizona,Maricopa County,Paradise Valley,http://www.ci.paradise-valley.az.us
Arizona,LaPaz County,Parker,http://www.townofparkerarizona.com/
Arizona,LaPaz County,La Paz  County,http://www.co.la-paz.az.us
Arizona,SantaCruz County,Patagonia,https://patagonia-az.gov
Arizona,Gila County,Payson,http://www.paysonaz.gov
Arizona,Maricopa County,Peoria,http://www.peoriaaz.gov
Arizona,Maricopa County,Yavapai  County,https://yavapaiaz.gov/
Arizona,Maricopa County,Phoenix,http://www.phoenix.gov
Arizona,Graham County,Pima,http://www.pimatown.az.gov
Arizona,Graham County,Graham  County,http://www.graham.az.gov
Arizona,Navajo County,Pinetop-Lakeside,http://www.pinetoplakesideaz.gov/
Arizona,Yavapai County,Prescott,http://www.prescott-az.gov
Arizona,Yavapai County,Prescott Valley,http://www.prescottvalley-az.gov
Arizona,LaPaz County,Quartzsite,http://www.ci.quartzsite.az.us/
Arizona,Maricopa County,Queen Creek,https://www.queencreekaz.gov
Arizona,Maricopa County,Pinal  County,http://www.pinalcountyaz.gov
Arizona,Graham County,Safford,http://www.cityofsafford.us/
Arizona,Pima County,Sahuarita,http://www.sahuaritaaz.gov/
Arizona,Yuma County,San Luis,https://www.sanluisaz.gov
Arizona,Yuma County,Yuma  County,http://www.yumacountyaz.gov
Arizona,Maricopa County,Scottsdale,http://www.scottsdaleaz.gov
Arizona,Yavapai County,Sedona,http://www.sedonaaz.gov
Arizona,Yavapai County,Coconino  County,http://coconino.az.gov
Arizona,Navajo County,Show Low,http://www.ci.show-low.az.us
Arizona,Cochise County,Sierra Vista,http://www.SierraVistaAZ.gov
Arizona,Navajo County,Snowflake,http://www.ci.snowflake.az.us/
Arizona,Yuma County,Somerton,http://Somertonaz.gov
Arizona,Pima County,South Tucson,http://www.southtucsonaz.gov/
Arizona,Apache County,Springerville,http://www.springervilleaz.gov
Arizona,Apache County,St. Johns,https://www.sjaz.us
Arizona,Gila County,Star Valley,https://starvalleyaz.com/
Arizona,Pinal County,Superior,http://www.superioraz.gov/
Arizona,Maricopa County,Surprise,http://www.surpriseaz.gov
Arizona,Navajo County,Taylor,http://www.tayloraz.org/
Arizona,Navajo County,Tempe,http://www.tempe.gov
Arizona,Navajo County,Maricopa  County,http://www.maricopa.gov
Arizona,Graham County,Thatcher,http://thatcher.az.gov/
Arizona,Maricopa County,Tolleson,http://www.tollesonaz.org
Arizona,Cochise County,Tombstone,http://www.cityoftombstone.com
Arizona,Pima County,Tucson,http://tucsonaz.gov
Arizona,Coconino County,Tusayan,https://tusayan-az.gov/
Arizona,Yuma County,Wellton,http://www.town.wellton.az.us/
Arizona,Maricopa County,Wickenburg,http://www.wickenburgaz.org
Arizona,Cochise County,Willcox,http://www.cityofwillcox.org
Arizona,Coconino County,Williams,http://www.williamsaz.gov
Arizona,Gila County,Winkelman,http://winkelmanaz.com/
Arizona,Maricopa County,Youngtown,http://www.youngtownaz.org
Arizona,Yuma County,Yuma,http://www.YumaAZ.gov/
Arkansas,Perry County,Perry  County,http://perrycoarkansas.org/
Arkansas,Pulaski County,Alexander,http://www.cityofalexander.com/
Arkansas,Pulaski County,Pulaski  County,http://pulaskicounty.net/
Arkansas,Pulaski County,Saline  County,http://www.salinecounty.org
Arkansas,Lawrence County,Lawrence  County,http://www.lawrencecountyarkansas.com/
Arkansas,Crawford County,Alma,http://cityofalma.org
Arkansas,Crawford County,Crawford  County,http://www.crawford-county.org/
Arkansas,Arkansas County,Almyra,http://www.encyclopediaofarkansas.net/encyclopedia/entry-detail.aspx?entryID=6345
Arkansas,Boone County,Boone  County,http://www.boonecountyar.com/
Arkansas,Boone County,Carroll  County,http://carrollcounty.us/
Arkansas,Jefferson County,Jefferson  County,http://jeffersoncounty.arkansas.gov
Arkansas,Jackson County,Jackson  County,http://www.jacksoncountyar.org/
Arkansas,Clark County,Amity,http://amityarkansas.us/
Arkansas,Clark County,Clark  County,https://clarkcountyar.gov/
Arkansas,Crittenden County,Crittenden  County,http://crittenden.ark.org/
Arkansas,Clark County,Arkadelphia,http://cityofarkadelphia.com
Arkansas,Desha County,Desha  County,http://deshacounty.arkansas.gov
Arkansas,Sharp County,Ash Flat,http://www.ash-flat.com/
Arkansas,Sharp County,Sharp  County,http://sharpcounty.arkansas.gov/
Arkansas,Salem,Fulton  County,http://fulton.ark.org/
Arkansas,LittleRiver County,Ashdown,http://ashdownarkansas.org
Arkansas,Pope County,Pope  County,http://www.popecountyar.com
Arkansas,Lee County,Lee  County,http://leecounty.arkansas.gov
Arkansas,Woodruff County,Woodruff  County,https://woodruffcounty.arkansas.gov/
Arkansas,Lonoke County,Austin,http://www.austin-ar.com
Arkansas,Benton County,Avoca,http://www.avocaarkansas.info
Arkansas,Benton County,Benton  County,http://www.bentoncountyar.gov
Arkansas,White County,White  County,http://www.whitecountyar.org/
Arkansas,Bradley County,Bradley  County,http://www.bradleycountyarkansas.com
Arkansas,Sebastian County,Sebastian  County,http://www.sebastiancountyar.gov/
Arkansas,Mississippi County,Mississippi  County,https://www.mississippicountyar.org
Arkansas,Independence County,Batesville,http://www.cityofbatesville.com/
Arkansas,Independence County,Independence  County,http://www.independencecounty.com/
Arkansas,Saline County,Saline  County,http://www.salinecounty.org
Arkansas,Craighead County,Bay,http://cityofbay.org/
Arkansas,Craighead County,Craighead  County,http://www.craigheadcounty.org/
Arkansas,Carroll County,Beaver,http://www.beavertownarkansas.com
Arkansas,Carroll County,Carroll  County,http://carrollcounty.us/
Arkansas,White County,Beebe,http://www.beebeark.org
Arkansas,Benton County,Bella Vista,http://www.bellavistaar.gov
Arkansas,Yell County,Belleville,http://encyclopediaofarkansas.net/encyclopedia/entry-detail.aspx?entryID=6096
Arkansas,Yell County,Yell  County,http://yellcountyar.gov
Arkansas,Saline County,Benton,https://www.bentonar.org
Arkansas,Benton County,Bentonville,http://www.bentonvillear.com
Arkansas,Boone County,Bergman,https://townofbergman.com/
Arkansas,Carroll County,Berryville,https://berryvillear.gov
Arkansas,Benton County,Bethel Heights,https://web.archive.org/web/20200803201257/http://www.bethelheightsark.org/
Arkansas,Baxter County,Baxter  County,http://www.baxtercounty.org/
Arkansas,Randolph County,Randolph  County,http://randolphcounty.arkansas.gov/
Arkansas,Montgomery County,Montgomery  County,https://montgomerycounty.arkansas.gov/
Arkansas,Hempstead County,Hempstead  County,https://hempsteadcountyar.com/
Arkansas,Nevada County,Nevada  County,http://nevadacounty.arkansas.gov/
Arkansas,Mississippi County,Blytheville,http://www.cityofblytheville.com
Arkansas,Craighead County,Bono,http://bonoar.com/
Arkansas,Lafayette County,Lafayette  County,http://www.lafayettecounty.arkansas.gov
Arkansas,Monroe County,Brinkley,http://cityofbrinkley.org
Arkansas,Craighead County,Brookland,http://www.brooklandarkansas.org
Arkansas,Saline County,Bryant,http://cityofbryant.com/
Arkansas,Marion County,Bull Shoals,http://www.cityofbullshoals.org
Arkansas,Marion County,Marion  County,http://marioncounty.arkansas.gov/
Arkansas,Lonoke County,Cabot,http://www.cabotar.gov
Arkansas,Clark County,Caddo Valley,https://www.thecityofcaddovalley.com/
Arkansas,Izard County,Calico Rock,http://www.calicorock.com
Arkansas,Izard County,Izard  County,http://www.izardcountyar.org/
Arkansas,Union County,Union  County,http://www.unioncountyar.com
Arkansas,Ouachita County,Camden,http://camden.ar.gov
Arkansas,Pulaski County,Cammack Village,http://cammackvillage.org
Arkansas,Craighead County,Caraway,http://www.cityofcarawayar.org
Arkansas,Lonoke County,Carlisle,http://www.carlislear.org
Arkansas,BarrenTownship,Cave City,https://www.cavecity.us/
Arkansas,BarrenTownship,Sharp  County,http://sharpcounty.arkansas.gov/
Arkansas,BarrenTownship,Independence  County,http://www.independencecounty.com/
Arkansas,Benton County,Cave Springs,http://cavespringsar.gov/
Arkansas,Benton County,Centerton,http://www.centertonar.us
Arkansas,Franklin County,Charleston,http://aboutcharleston.com
Arkansas,Sharp County,Cherokee Village,http://www.cherokeevillage.org
Arkansas,Cross County,Cross  County,http://crosscountyar.org/
Arkansas,Monroe County,Clarendon,http://www.cityofclarendonar.com
Arkansas,Johnson County,Clarksville,https://www.clarksvillear.gov/
Arkansas,Johnson County,Johnson  County,http://johnsoncounty.arkansas.gov/
Arkansas,VanBuren County,Clinton,http://www.clintonark.com/
Arkansas,VanBuren County,Van Buren  County,http://www.vanburencountyark.com/
Arkansas,Johnson County,Coal Hill,https://www.cityofcoalhillar.municipalimpact.com/
Arkansas,Cleburne County,Cleburne  County,http://www.cleburnecountyar.com/
Arkansas,Cleburne County,Conway,http://www.cityofconway.org
Arkansas,Cleburne County,Faulkner  County,http://www.faulknercounty.org
Arkansas,Clay County,Corning,http://www.corningar.gov
Arkansas,Clay County,Clay  County,http://claycounty.arkansas.gov
Arkansas,Baxter County,Cotter,http://www.cotterweb.com
Arkansas,Ashley County,Crossett,https://www.cityofcrossett-ar.com/
Arkansas,Ashley County,Ashley  County,https://www.ashleycountyar.com
Arkansas,Pike County,Damascus,http://www.townofdamascus.net
Arkansas,Pike County,Van Buren  County,http://www.vanburencountyark.com/
Arkansas,Pike County,Faulkner  County,http://www.faulknercounty.org
Arkansas,Yell County,Dardanelle,http://www.dardanelle.com/
Arkansas,Sevier County,De Queen,http://cityofdequeen.com
Arkansas,Benton County,Decatur,https://decaturarkansas.com/
Arkansas,Greene County,Greene  County,http://county.arkansas.gov/greene/
Arkansas,Chicot County,Chicot  County,http://chicotcounty.arkansas.gov/index
Arkansas,Boone County,Diamond City,https://diamondcityar.com/
Arkansas,HotSpring County,Hot Spring  County,http://www.hotspringcounty.org
Arkansas,Pope County,Dover,https://www.doverar.com/
Arkansas,Desha County,Dumas,http://dumasar.net
Arkansas,Crawford County,Dyer,https://www.cityofdyerar.com/
Arkansas,Union County,El Dorado,http://goeldorado.com/
Arkansas,Phillips County,Phillips  County,http://phillipscounty.arkansas.gov/
Arkansas,Washington County,Elkins,http://elkins.arkansas.gov/
Arkansas,Washington County,Washington  County,http://www.co.washington.ar.us
Arkansas,Washington County,Benton  County,http://www.bentoncountyar.gov
Arkansas,Columbia County,Columbia  County,http://www.countyofcolumbia.org/
Arkansas,Nevada County,Hempstead  County,https://hempsteadcountyar.com/
Arkansas,Lonoke County,England,http://www.cityofengland.org/
Arkansas,Faulkner County,Faulkner  County,http://www.faulknercounty.org
Arkansas,Chicot County,Eudora,http://cityofeudora.municipalimpact.com
Arkansas,Carroll County,Eureka Springs,http://www.cityofeurekasprings.us
Arkansas,VanBuren County,Fairfield Bay,http://www.cityoffairfieldbay.com
Arkansas,VanBuren County,Cleburne  County,http://www.cleburnecountyar.com/
Arkansas,Washington County,Farmington,http://www.cityoffarmingtonar.com/
Arkansas,Washington County,Fayetteville,https://www.fayetteville-ar.gov/
Arkansas,Poinsett County,Poinsett  County,http://www.poinsettcounty.us
Arkansas,Marion County,Flippin,http://www.flippincity.com
Arkansas,St.Francis County,Forrest City,http://www.cityofforrestcityar.com/
Arkansas,Sebastian County,Fort Smith,http://www.fortsmithar.gov
Arkansas,Miller County,Fouke,http://cityoffouke.com
Arkansas,Miller County,Miller  County,http://www.millercountyar.com/
Arkansas,Garland County,Garland  County,http://www.garlandcounty.org/
Arkansas,Benton County,Garfield,http://www.garfieldarkansas.org
Arkansas,Baxter County,Gassville,http://www.gassville.com/
Arkansas,Benton County,Gentry,http://www.gentryarkansas.us
Arkansas,Arkansas County,Gillett,http://www.encyclopediaofarkansas.net/encyclopedia/entry-detail.aspx?entryID=6117
Arkansas,Washington County,Goshen,http://www.cityofgoshen.net
Arkansas,Mississippi County,Gosnell,http://cityofgosnell.net
Arkansas,Lincoln County,Lincoln  County,http://lincolncounty.arkansas.gov/
Arkansas,Benton County,Gravette,http://www.cityofgravette-ar.gov
Arkansas,Carroll County,Green Forest,http://greenforestar.net/
Arkansas,Faulkner County,Greenbrier,http://cityofgreenbrierar.com
Arkansas,Washington County,Greenland,http://www.greenland-ar.com/
Arkansas,Sebastian County,Greenwood,http://www.greenwoodar.org/
Arkansas,CaliforniaTownship,Faulkner  County,http://www.faulknercounty.org
Arkansas,Calhoun County,Calhoun  County,https://calhouncounty.arkansas.gov/
Arkansas,Sharp County,Hardy,https://www.cityofhardy.org/
Arkansas,Boone County,Harrison,http://www.cityofharrison.com
